PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,LoanApproved,RiskScore
-0.153855364947458,-0.04744813904112607,-0.42803423470141067,-0.26624881593487754,0.6007706384780505,0.32409848065916624,0.4567556597700089,-0.3532810028362206,-0.36216025518589867,0.5380820975230469,0,0.5471014492753624
-0.16988150961923004,-0.26560882016151455,-0.3005657720470814,0.28470359511251714,-0.11788799888110366,0.6202088448619728,0.2222042734722913,-0.2815309715963902,0.1263641206612768,0.06683132752662764,0,0.43840579710144933
0.6013927218994144,0.6996446308682738,-0.5061343640351287,0.3224127548194607,0.07537300936580099,0.6177545229518816,-0.26266431848251004,-0.2755109772937392,-0.1885309838913903,-0.3191062491485591,0,0.5652173913043478
-0.1573122264925061,-0.14147908153503638,-0.5104210915973063,-0.10716791963394766,-0.06155023385957895,-0.13406127275042565,-0.16601773699987404,-0.30451911977429696,0.0851703859645103,-0.31933616012944954,0,0.4565217391304348
-0.4073733628744168,0.08159159639097491,-0.0008395688557851119,-0.20857970595206146,-0.28688275934363966,0.2977111211690078,0.13715079355462456,-0.19869370044130633,-0.30583284745989214,0.22930885698205092,0,0.40217391304347827
-0.40320017264643004,0.1206368768268503,0.14437058833671246,-0.3105078700437264,-0.307457143211326,0.09788347101416527,0.023453514927265214,-0.3800577333095608,-0.14356213070573123,0.02569509190800108,0,0.40217391304347827
-0.4126431602411592,0.6769724021400062,-0.08012273217718473,0.7969055611323601,-0.040616480357937274,-0.33122352631890495,-0.12078189897356073,0.01282109874960298,0.09304478886039158,-0.21461420242326684,0,0.601449275362319
0.5911601419253548,0.7470373414510257,0.3616256038086083,0.32979218009312894,0.45493212263709515,0.4415178361200956,-0.15478516744566306,-0.0494368630442738,-0.24703784015950453,-0.2546710667735254,0,0.4565217391304348
0.5871395122736823,-0.1838128608733853,-0.07291304083274706,0.13660530152885947,-0.2197153646596514,0.4588194817193231,-0.07694462420200641,-0.30480100843510044,-0.2782620469775146,-0.1582457259759618,1,0.11594202898550732
-0.4066660585821664,0.6402537703841591,0.07704438194226558,0.7930450280807109,0.31016715898402775,-0.157502302577097,-0.01532243363843054,-0.35851534232219856,0.02163833351139866,0.04621742938691246,0,0.6195652173913043
-0.4167425051124297,-0.12238796511257843,-0.33430960002235643,0.001419230772284208,0.5834151295368247,-0.21495067334586856,0.48762515149149,-0.1859375603466175,-0.16315413125563077,0.2995092640987807,0,0.601449275362319
-0.43011676299583695,-0.29449386216020507,0.07842107229835645,0.44142724949272877,0.10121736344898746,0.04488412525192825,0.13354163066076183,-0.1364980396807067,-0.218650803720722,-0.2822152223565529,1,0.23188405797101452
0.3330611894337718,-0.00045116054617889273,0.45273295809992314,0.22146167615551737,-0.40361679447690657,-0.5621075160760198,0.09205674077450411,-0.011260336752949053,0.04327595011881141,0.37545662542260694,1,0.13043478260869568
-0.41886369562055353,0.0365116035010364,-0.43087495205356485,-0.4287535245770503,0.1418144304427757,-0.007960625796698165,0.09884162857125817,0.2766746336763284,-0.1566772419804281,-0.11558416629868005,0,0.40217391304347827
-0.17049506766278694,-0.18156908047812767,0.29108307055929517,-0.042633584358462956,0.36760181223979355,0.14064849493002698,0.0753908870524827,-0.17977994548520193,0.3757460817806101,-0.03087342301375549,0,0.4927536231884059
-0.15989769398708534,0.10246821883092944,0.09223561425368755,-0.37737166871820543,-0.3700674782110249,-0.001225851657805568,-0.19507049154764977,0.07529815204769794,-0.06900357795885602,-0.19970059117776418,1,0.2028985507246377
0.3287357875933191,0.04831252221139777,-0.40270656977131225,0.015612834909275551,-0.16649323256880183,-0.31427636765010836,0.5188260757004464,0.3308148975742871,-0.1995130043565172,0.5484469964386318,0,0.43840579710144933
-0.17446930782558054,-0.17704562040494187,-0.30543188231081797,0.2362407778274798,-0.1511010483958467,-0.12238768411273063,0.14543166404582442,0.01912622301298523,-0.12419438121199493,-0.23070539809735036,0,0.4565217391304348
-0.1712654287122007,-0.17936050331223063,0.6934799195564431,-0.23354766973957533,0.49804492856266375,0.9640334246199077,-0.05886490477391582,0.18038075769175316,0.5497679982958183,0.23814138779602168,1,0.18840579710144933
-0.15928737218011063,-0.020658874003547767,0.1764411618171229,-0.015366853072388902,-0.321110873468615,0.13314585198155462,-0.11837184465305345,-0.14055350960678928,-0.14535491361912192,0.33578537331110325,0,0.4927536231884059
0.07386284308483378,-0.09940158434132548,0.4426479309487743,-0.13087510182120354,-0.08580995371112118,0.3993837718983194,0.08437427328829174,0.056179175337481554,0.7880176237533826,-0.2038056816540092,0,0.3840579710144928
0.3370530906981366,-0.18377303085676813,-0.16561518169325076,-0.19478699693047713,0.8508437365087823,-0.2530777337540681,0.05052950498570093,-0.014276838454271796,0.0077478018712998685,0.21477438534722726,0,0.5471014492753624
-0.4250674356956639,-0.2175147795901421,-0.15815496480067684,-0.3108356062975436,0.7783105412557229,-0.08226965826163939,-0.2388481601634793,0.24268570519516044,-0.0013037385547390438,-0.1508973172678967,0,0.6557971014492755
-0.3963167369644661,0.09454015475655483,0.35632506396518704,-0.9587711538924171,0.5377520205808649,0.299753661892436,-0.6761397660335969,0.12521103028261224,-0.012213749462683056,0.21693245950307308,1,0.18840579710144933
0.581529678818214,-0.06490034549908708,-0.33104128139669486,0.06146654023338761,-0.09771139564222904,0.1984866230165914,0.5134125683912344,-0.43635660279860017,-0.33680576957716934,-0.22325861305719613,0,0.3659420289855073
0.0819360685113035,-0.10393102899601867,0.5256572635954618,0.08385733555271341,-0.15461154216237455,-0.04704660049600943,-0.35231948715983785,0.3480720650180153,-0.07577437114200915,0.3501820219004995,1,0.2028985507246377
-0.42086044897845376,-0.04693145052422536,0.4235651647413034,0.32766423625995356,-0.3607825708671644,-0.14864474487118334,0.2731124930984541,-0.25167741581483893,-0.19258697097144545,0.1416100382331944,0,0.42028985507246386
-0.43184726828458525,-0.16568308976395182,-0.2861921793111683,-0.08995326914402536,0.17024869581927718,0.33915402872434613,0.40382295434504645,0.20369414680462672,0.7242164112864777,-0.290639245414566,0,0.6195652173913043
-0.16025202414280312,0.7602329403875279,0.34129608358635843,0.6357173940572605,-0.19224888953335043,0.09914611876721914,-0.05963304713753522,-0.11057226495892811,0.4437859196506103,-0.08289296891870226,0,0.5108695652173915
-0.38963868926704814,0.18242700730241604,0.2023966884309051,-0.843997085030793,-0.05519837866101828,0.24999478765664604,-0.5408959873344926,-0.20766836754019272,0.004753894225141082,-0.004601658540941432,1,0.17391304347826098
-0.4144817307013909,-0.10701554562587784,0.22711032216833624,-0.011249071145920022,0.41043270147097005,-0.4604415869880648,0.11549709446211968,-0.31367112012516707,0.0587003952387314,0.1571453146074968,0,0.42028985507246386
0.32555389696564213,-0.13421767183093417,-0.245871902507919,-0.12834923182372737,0.46903222990418547,-0.05590564774607692,0.15423925067876948,0.32340944010687367,-0.17339063248636136,0.0342188256397315,0,0.4565217391304348
0.5914506679705963,0.8356643131381318,0.5173194699464552,0.21765217655184912,0.3707727941046566,0.18200783684304633,-0.2251432384998202,0.14595702586322304,-0.13877929108721926,-0.26816896903125714,0,0.5289855072463768
-0.42152492255328555,-0.13050247535237908,0.2503169343585622,-0.11561259452649619,0.30829640192034713,-0.2650748958271151,-0.19530607575519857,0.1574189762117523,0.018120116701590416,-0.26409410677932826,0,0.42028985507246386
0.07169546701680907,-0.42585096075135215,0.20850023336366372,0.20805814538801892,0.7219223720143989,-0.19745161763567168,-0.3135855570024109,0.05473061308090193,0.04829191727576801,-0.07537730872912284,0,0.5833333333333334
-0.16070520905981525,-0.2686230660685385,-0.07409048581806958,0.3547392287797914,-0.2110323050527205,0.023939116477570955,-0.3344461474280858,-0.0764039279864355,-0.015221160727824206,0.5311669073402838,0,0.40217391304347827
0.5762305715509328,-0.0879970367681644,-0.09757168124079603,-0.31666359004778516,0.354272266782901,-0.17199930387901693,-0.20087810467270842,0.6010218268384322,-0.033208725014457464,-0.05550509492146186,0,0.40217391304347827
-0.4099539317166218,-0.2723309141690055,0.03733515769828578,-0.11185991036050791,0.42194010204167953,0.005577140110562865,-0.5873149436319764,-0.12438843859855941,0.11417083723495704,-0.11082196330563279,0,0.32971014492753625
0.5761139717524024,-0.10512435807306707,-0.18369743442813438,-0.0350115280492377,0.18170982221057755,0.2073700619638437,0.4825318204669945,-0.3935077771917968,-0.3481861884606766,-0.29019481312324674,0,0.5289855072463768
0.587015660975344,0.050944813752136026,0.4046277026288581,-0.4082076419655493,0.29514390156285125,-0.10258678817756947,0.06592535187821696,-0.27397045808134385,-0.07279447079729054,-0.2324904249322868,1,0.23188405797101452
-0.4092094734146419,0.08928394224763378,-0.06528575671372391,-0.1634698866864312,-0.24409509749570626,0.021475657601697243,0.27056243874184105,-0.23286352099869537,-0.20943768241646635,0.2478257402175386,0,0.43840579710144933
0.081137608616247,-0.023714481508039176,0.3523200359614086,-0.14782744049376945,-0.06250806296303062,-0.3179069480014897,-0.18242898659798581,0.11994810238316739,0.052457851533987715,-0.20487847531731931,0,0.5108695652173915
-0.4148088239530315,0.5954550593980917,0.2014187872561533,0.6767084175446441,0.5633244861450047,-0.08643973108646993,-0.12624536535021966,-0.0935294028501053,-0.01156305142511339,0.08146374357606219,0,0.782608695652174
0.599378432985874,-0.13322656666820645,0.2646085973215072,0.17024362733955398,-0.33530134137699763,-0.2273348322890346,-0.4415429913131945,-0.06727169583174597,0.1294150508840736,0.7172323583315025,0,0.42028985507246386
-0.1605679075168047,-0.02749659744504556,-0.18119828953715222,-0.23849849704036746,0.1461137320950371,-0.4816774729334085,-0.012230332687300482,-0.12166322693042257,0.14109693099202122,-0.13861545477945,0,0.43840579710144933
0.5704951021611568,-0.004011658083431118,-0.4271999593934535,0.011135172186024523,-0.21623070963274119,0.022668482284613,0.3965377938723709,0.5774691622985841,-0.34563092963845743,0.1847712634458302,0,0.34782608695652184
0.09232495410142585,0.8188504360248829,-0.05250567576957795,0.06801158660536173,0.5221803548388089,0.10168554554037501,-0.2640798104724134,0.3652955324764942,-0.06435760607815974,-0.1826869989209524,0,0.5289855072463768
-0.42088948347321187,0.7531836665520905,0.3291098206251653,0.6628176696116372,0.12422707629136902,-0.2139491022054251,-0.019088162067437044,0.22414611101929302,-0.06220209012400596,-0.30247120818757994,0,0.6557971014492755
0.5822230168020479,0.808338109916529,0.29338050665080306,0.5810568125396812,-0.25665462323372595,-0.3014974866670629,-0.30251061256023115,0.47324249681475633,0.08407972138199264,-0.11440588318924395,1,0.26086956521739135
-0.1556898594520251,0.004055882927407587,-0.2185044415802462,-0.15723805248988604,-0.1618666714697176,-0.10556292446460326,0.07294621178200057,-0.372541428571823,-0.040418114904104595,0.057565138476242325,0,0.40217391304347827
-0.14915202070282904,0.1103940796175549,-0.01767753857468532,-0.2773715777233418,-0.23325739723038574,-0.3299201049301508,0.017590583811411296,-0.3849772563418251,0.0779611385142613,0.279538221476358,0,0.42028985507246386
0.5897159836315312,0.09678140582154156,0.17108611615663943,-0.37617326857756656,-0.3584862718797433,-0.0040239648630989305,-0.1483006831027259,-0.11389118661350275,-0.04934869615730294,-0.45759077512240176,1,0.2028985507246377
-0.41665224087706026,-0.021949720744725135,-0.03367311269025118,0.13740477466882606,-0.20767402701441506,-0.5308168912759312,0.2822177236564974,-0.24919586058517643,0.02564578744507853,0.0678975842367559,0,0.3659420289855073
0.0856066871315757,-0.22489587362029742,0.009241746079651003,0.3964493077044396,-0.17620978085117656,-0.39829892036009223,-0.016657727130837238,-0.3556522218762275,0.09264383192334176,0.1356469335520931,0,0.5108695652173915
0.334729450378213,0.22313524702416115,0.15123641386041778,-0.6339080558817064,-0.04733563311591404,-0.1596060579280203,0.2024399558680513,0.027592368655852705,-0.1418297274217037,-0.5400026191372973,0,0.40217391304347827
-0.16336255058422394,-0.024129987540157976,0.10659074535995476,0.03301454978600697,-0.2852133546161258,-0.14468690305635445,0.029161574610996246,-0.17969974054074034,-0.07073918370249185,-0.0023922486242814924,1,0.2028985507246377
-0.1682969689030317,0.7589700468585239,-0.5187815720547186,0.3719758972485825,0.39033642713475825,-0.11251105112144115,0.15434254386824428,0.2373207886891013,-0.08791804492995926,-0.291220271273831,0,0.5833333333333334
-0.4235354340716154,-0.1918966702221829,-0.4123164160091704,0.3923716942387292,-0.05996251844101273,-0.04911971112113691,0.462683602358749,-0.25649249257193885,-0.24227776202168275,0.06401529120792052,0,0.5289855072463768
-0.16072213436238997,-0.22148204203221422,0.35522096735024705,0.16718187199883167,-0.007172721492990108,-0.00758838847755912,-0.3865500525988128,-0.23468302320045395,0.00924016603956399,0.10772213444905068,0,0.32971014492753625
-0.3967600765970616,0.7534803970348968,-0.2263971365688969,0.1620320402775892,0.6481354413107671,0.10679686596561803,-0.21718772323584692,-0.05915513037601607,-0.020428877642256534,0.00010700636336183049,0,0.4927536231884059
0.06598555454697821,-0.20813249930592542,0.29496058552117843,0.42418755431123173,0.004717581589562274,0.1523992020339538,0.31336993689519216,0.011185896586652916,-0.3792644308707631,-0.27583359077376296,0,0.5289855072463768
-0.430426622266904,-0.1777921275848213,-0.46442107448505965,0.31104109442357675,-0.09426944577550708,-0.43916261238506044,0.2843945398741887,0.18653274082843727,-0.03998697194389007,-0.14981495009188875,0,0.601449275362319
0.5671718933715776,-0.22039286053951382,0.47860561011563174,0.2707797949711264,0.2637972726329859,-0.0011472340567915116,0.12036911559934721,0.11168450282220825,-0.25185735457770714,-0.19751855345934774,0,0.3659420289855073
-0.4401589802963652,-0.11222187277547438,0.4973570200820543,0.241185638465628,-0.08597003557197276,-0.3599433651215288,0.325105616231135,0.2713168189604189,0.3936452256993534,-0.4365813865602251,0,0.5289855072463768
-0.4162735413599877,0.1056919340962995,0.12829054949851051,-0.2560134276223941,0.011650480795841118,-0.22107771881353705,0.28446013233430145,-0.006044289309433257,-0.14533644213447697,-0.03932182139060003,0,0.43840579710144933
0.09345638182487927,-0.13249530520831235,0.5094471196975672,0.13673484106766,-0.42038734104712205,0.4771508016486364,-0.4484754476046947,-0.2553418978598256,-0.19378293741386912,0.11750766326524839,1,0.21739130434782605
-0.1763595360960504,0.05431950040487343,0.11953475732923009,-0.28715017152738137,0.32438297412971046,-0.4288052117477583,0.24665542625809284,0.4558136048284624,-0.08014550697808677,-0.12313845142337898,0,0.4746376811594203
-0.15572909435373938,0.8538553239429023,0.18210652900848412,0.43675290542215345,0.21374360618534546,-0.2387795646657162,0.12330645451226911,-0.2091910911869052,-0.025694024687408508,-0.19271497625689502,0,0.601449275362319
0.3268151250327104,-0.16191380082910742,-0.15509271692513332,-0.16909847330871752,0.8140515446925572,-0.3457757242484555,0.21157120257500536,0.14695252230466457,-0.0474191810148998,-0.007834704284645163,0,0.43840579710144933
0.5752573578772785,-0.18329372069256292,-0.13844567319385476,-0.16087130558141016,0.48811234829720457,0.16650683789753135,0.237296358126088,0.020986344113907585,0.3221789358750236,-0.16774666486825543,0,0.5833333333333334
-0.4041566540910671,0.9097273499104548,-0.09696452091319478,0.5234847797269518,-0.07561916151104257,-0.4685348869977778,0.1803470805814516,0.12316829167434791,0.039184075379500284,0.39667501084801166,0,0.4565217391304348
-0.1532167052135525,-0.020023418479352992,0.15543948198326027,-0.11564680180703926,-0.3180633677242728,-0.20178282756606616,-0.3889620801544726,-0.09061163815450982,0.11404660722945718,0.23249118017783604,0,0.5471014492753624
0.582160187007823,-0.1226912787090548,0.19901324942802098,0.015842722424895702,0.013396779844774503,0.3506971219015235,0.003570683113256174,-0.09716969488156953,-0.29695429479962077,0.32729474762225225,0,0.6739130434782609
-0.4087693724147749,-0.09592456541138154,-0.1744620503163654,-0.2313276265973769,0.11423058093974277,0.33173308874317403,-0.21674814758217445,-0.05492943261851433,-0.1741569756286072,0.05178849723287621,0,0.4746376811594203
0.07986770762802849,0.1712938697838539,0.26780340211115344,-0.30302918369584053,-0.06331336539245094,-0.30716740647435226,0.3597094481756229,0.17364118230321143,-0.17182320751819466,-0.04783001114353159,0,0.4746376811594203
0.33542156819182817,-0.21836665418835294,-0.3399085704053191,0.31891764662604183,-0.0680246838299396,0.08439922115167256,0.22682320739285772,-0.38096793752376457,-0.18286025000698602,0.11581531624208193,0,0.601449275362319
-0.19142055639560254,-0.2409345322464857,-0.2000039940594806,0.6074930838813055,-0.20775921837731423,-0.11376868349801099,0.4027019412237745,0.3594750693121313,-0.30923087709647673,0.004914762205727565,0,0.3840579710144928
0.5871496514383931,0.09638112498441986,-0.11312109711715265,-0.47012982416045934,0.09838702333374572,0.0929253831556428,0.26226687228654255,-0.15312051664155105,-0.2271096539545823,-0.37414653542228327,0,0.42028985507246386
0.5820833943618782,-0.3196977418362473,-0.1391565997531365,0.09516350314836422,0.5223424831690647,-0.19379513963320488,-0.12889235137611926,-0.2037626136966685,0.05413261632187035,-0.2839529229937564,0,0.4565217391304348
-0.4035414242822787,0.08225767649321347,-0.4859965956397108,-0.3944300949920914,-0.10646597954479997,-0.053881205473806655,0.1590946169283585,-0.2031031087255518,-0.08505875280565128,0.29394509209542513,0,0.746376811594203
-0.41952951428617963,-0.09890709325669361,-0.5774135671471304,0.0113894101054659,-0.08413229703005932,-0.09733421288633437,0.20851169096689623,0.008754819240269184,-0.13401982716634678,-0.1256557850251652,0,0.3840579710144928
-0.14799867785165594,0.8058826214571306,-0.5558025303199322,0.485462105971605,0.15198109578458396,0.04246082768786398,0.3511577313065268,-0.47401706023956797,-0.14892469008872333,-0.013363560151386681,1,0.26086956521739135
-0.16228927980174737,-0.2762791209782515,0.25168170706024656,0.2056048808629836,0.031034183222860647,0.08258023306474412,-0.45518675676747955,-0.21125058709353098,0.005629233341047316,-0.0022705998025905716,1,0.14492753623188404
0.5973915757539374,0.649384453307425,-0.23007733093572302,0.5644828920180929,0.34645788903835995,0.244004824931511,-0.13020195367644852,-0.09040611998117593,-0.12052236949952515,0.20239170622252575,0,0.5652173913043478
-0.40695381600135155,0.13308093689108927,0.1384718306894061,-0.24924556477101523,-0.2975209896593673,0.0007876196453222694,0.22933062686857317,-0.4360748898814514,-0.17695424297487708,-0.09289187018513058,0,0.43840579710144933
-0.15807377896178795,0.01615499475109796,0.1756081844111265,-0.7287134388821858,0.6544368841090745,0.3606191113478921,-0.09712978873704316,0.09153075587123118,0.3361022799421151,-0.058100774712331306,1,0.2753623188405797
-0.39334973917208566,0.7548666682489182,-0.07717520045088327,0.32380380787661045,-0.0634134275075229,-0.03606310325262584,-0.6040492038134867,-0.2585023437465307,0.208264511487324,-0.24450241285043364,1,0.23188405797101452
0.33536288494363065,-0.04769997128190939,0.17403153441744407,-0.06771315945638316,-0.3326028978872015,-0.06056679485744992,-0.1615513459380971,-0.12783834682216938,-0.04129454072618634,-0.001955311522909621,0,0.5471014492753624
0.3314401416402818,-0.3107903352292595,-0.13533201802973582,0.42751723607937675,-0.14126914975370813,-0.28516342031195985,-0.1340248160719114,-0.30485163440550833,0.09250923629613045,-0.07478761922034419,0,0.40217391304347827
0.07787371762145633,-0.08890138640860601,0.18499731889073415,-0.3672449000251911,0.6551557640582664,0.017817090875133355,-0.07788654980108696,0.2070756114797495,-0.1301802100919763,-0.19748322441012253,0,0.34782608695652184
-0.42576280650038234,-0.07130950312904337,0.5039484072360452,0.12465103230268294,-0.12191426060456252,-0.4559191740455896,-0.12520768359753784,0.277982918877511,0.026040288100825027,0.10157747006198567,0,0.3659420289855073
0.3313097369640803,-0.23147929851290253,-0.28856936294195673,0.27130512121421513,-0.10355893802864005,0.09921596970698827,0.16119252400760614,-0.36693290012275254,-0.18697334867933757,-0.39037043801445753,0,0.5289855072463768
0.09960893930779978,0.852673538160879,0.0025747358300403336,0.4222899429288359,-0.08581692045899189,-0.31985282022150124,-0.09793893756755617,-0.19218405537773808,0.11431840670155896,-0.15320846062212023,0,0.4565217391304348
0.5976990248149336,-0.05224650080817464,0.05559521294835848,-0.3901466995357249,0.041213529824117016,0.18403013965643633,-0.39988777068047876,-0.20087984326280375,-0.012503326523346911,-0.14437332451288382,0,0.23913043478260876
0.3233000760787288,-0.11089890654446029,0.08586108883068581,0.13498155545859467,0.09995822283045123,-0.11588304598278922,0.608974403914364,0.1410918979691433,0.8475783826230306,0.6190549829455029,0,0.6195652173913043
-0.4119081211429408,0.6996615335095225,0.04051431295831122,0.43961812666222105,0.2367467328808897,0.4601466057283995,-0.06179374382034585,-0.03232237655295868,0.30559477456375916,-0.2693579834357246,0,0.601449275362319
0.3518323184585347,-0.06038753118079728,-0.3185478618128131,-0.2856847968098495,-0.1538014240671169,-0.2744339437271536,-0.4193569241379495,-0.24838757722250676,0.24142143594341728,0.1175661932754636,1,0.18840579710144933
-0.16135347763760438,-0.21676033239814832,0.09064341953916402,-0.047043979954803715,0.43641853264640096,-0.22135780384446552,-0.26116115454489247,-0.20475125130231472,0.09764596016767922,0.028319241435029188,0,0.4746376811594203
0.5797604151147971,-0.053511672803479675,0.6473518152942346,-0.14834189281527105,0.5610257818833132,-0.2309343715874733,0.1433618708421521,-0.06999512170329274,-0.11350111617466781,-0.0030612880138654896,1,0.17391304347826098
-0.4235020512528619,-0.13876094215107626,-0.26302514291616963,0.2904054931729495,-0.1791468082965949,0.2325915493434823,0.4408000752924521,0.23692850040796581,0.15802250099058604,0.5897107379909916,0,0.4927536231884059
0.0913006878894259,0.7569541312092177,0.040953093948758644,0.46959123763416305,0.21283477067781545,0.40837668667700355,-0.09325343385081758,0.0796230371400748,-0.2631716104556951,0.15081100242926615,0,0.5289855072463768
-0.1750184546134436,-0.10513576105218325,0.024870807614060738,0.07558788962490988,0.07920703560458375,-0.43270421868509173,0.14769179823685644,0.04224828202990189,-0.005771345703555407,-0.2381559890987783,0,0.4746376811594203
0.3193813534998889,-0.129256681138443,-0.3880499222393787,0.2881729829203858,-0.16003336350621003,-0.4602389966154428,0.31904909150316035,0.37573527173977855,-0.07136067599791635,0.19392807370900866,0,0.42028985507246386
-0.41545743290958814,0.06332320655259777,0.2638301181690571,-0.07705797683565645,-0.36983960944055233,-0.40345070696877516,-0.027439909243233723,0.01010439437513192,0.03392024216543191,-0.07464039536654243,1,0.21739130434782605
0.32342943197940316,-0.40621631836061706,0.12020123528967949,0.38775537145386896,0.4551647103149651,0.17497300599721813,-0.0760785623765068,-0.2137603730506709,-0.17109462231447425,-0.20732138021200713,0,0.5289855072463768
0.5755567007292542,0.054926203989216764,0.17426123281447692,-0.10894406156090677,-0.2834169528750753,0.5066606392362366,0.8423558221391974,-0.35281314490558907,0.5102094095709926,-0.26679929529756,0,0.40217391304347827
0.5797971444548791,-0.041386577291006865,0.14411746593346683,0.03086065596729086,-0.33626651542678865,0.09098406247003886,0.013261256360033575,0.05947282605612346,-0.19653517677710677,-0.010036391815465971,0,0.3659420289855073
0.08514429253335866,-0.17913395161223958,-0.37092829717561926,-0.04368469839523554,0.2219537860254668,0.4400532721832341,0.10493851972930104,-0.29303474780257616,-0.31047771690069975,-0.025492866814003107,0,0.42028985507246386
0.574955904574014,0.006081188684136549,-0.01782935032967598,-0.24240727370234447,-0.3268631140347651,0.40239426427169106,0.2691318736730824,0.39409128571160357,0.7244336695265208,0.015316242807180833,0,0.3659420289855073
0.5726821006553017,-0.1758887608889445,0.7645621632820447,0.15316241258204993,0.5529412671289167,-0.2991984927655256,0.16262394157428758,-0.07534453569851565,-0.11659241942700711,-0.13797877427419056,0,0.4927536231884059
-0.4305057358606128,-0.2556464155886265,-0.10529918356070997,0.5212000511871926,-0.2031445288550227,-0.005829011241417957,0.1894278301440658,0.0029866569083382612,-0.2294174000434702,-0.09809946523111014,0,0.42028985507246386
-0.4074872446243658,-0.16335790853904386,-0.42202335467196855,-0.14919194885638937,0.21283221549214598,0.12061181694345441,-0.19926880452774556,-0.054985392378612497,-0.0661701421145017,0.14544807670961135,0,0.42028985507246386
0.33984176482303075,0.10097729678172769,0.16370474945342478,-0.23295552031761213,-0.31218650225503,0.28303414353721046,0.20742164236004013,-0.3999733095928841,-0.29681741252671245,-0.1725995240966955,0,0.4746376811594203
0.32821643916010645,0.08148144398599037,-0.5162725172350004,-0.3633739336710844,-0.14858094044838085,-0.32497407606543666,0.25082176187144223,0.2100002068828649,-0.04551680929876631,-0.4430287520536624,0,0.4565217391304348
